0.0,2.3187971115112305,92.1875
0.02499999999999991,2.355984687805176,90.625
0.050000000000000044,2.2985026836395264,87.5
0.07499999999999996,2.3755249977111816,86.71875
0.10000000000000009,2.244673252105713,85.15625
0.125,2.2426743507385254,85.9375
0.1499999999999999,2.2353272438049316,82.8125
0.17500000000000004,2.1899521350860596,82.8125
0.19999999999999996,2.11508846282959,84.375
0.2250000000000001,2.319063663482666,82.03125
0.25,2.1483240127563477,78.125
0.2749999999999999,2.165984869003296,80.46875
0.30000000000000004,2.092334508895874,71.09375
0.32499999999999996,2.026489734649658,73.4375
0.3500000000000001,2.110816478729248,78.125
0.375,1.9580280780792236,70.3125
0.3999999999999999,2.01117205619812,78.125
0.42500000000000004,2.059790849685669,80.46875
0.44999999999999996,2.0284767150878906,74.21875
0.4750000000000001,2.093836784362793,75.0
0.5,2.0225982666015625,72.65625
0.5249999999999999,2.0191826820373535,78.90625
0.55,2.1205649375915527,85.15625
0.575,1.911985993385315,77.34375
0.6000000000000001,2.069032669067383,78.125
0.625,1.8895833492279053,72.65625
0.6499999999999999,1.9758566617965698,68.75
0.675,1.9275952577590942,66.40625
0.7,1.9390358924865723,71.875
0.7250000000000001,1.930394172668457,71.875
0.75,1.940603256225586,67.1875
0.7749999999999999,1.93772554397583,73.4375
0.8,2.0884556770324707,71.875
0.825,2.101792097091675,70.3125
0.8500000000000001,1.8684232234954834,74.21875
0.875,1.968379020690918,71.875
0.8999999999999999,2.0795207023620605,78.125
0.925,2.157078981399536,79.6875
0.95,1.9337657690048218,72.65625
0.9750000000000001,2.3218443393707275,87.5
3.0,2.074448823928833,80.46875
3.0250000000000004,2.0626063346862793,74.21875
3.05,2.4797873497009277,84.375
3.075,2.2681522369384766,84.375
3.0999999999999996,1.870028018951416,71.875
3.125,2.0318894386291504,73.4375
3.1500000000000004,2.258768081665039,80.46875
3.175,2.0572447776794434,80.46875
3.2,1.860080361366272,71.875
3.2249999999999996,1.867941975593567,68.75
3.25,1.9588696956634521,74.21875
3.2750000000000004,1.9279849529266357,75.78125
3.3,1.7966192960739136,64.84375
3.325,1.7915242910385132,71.09375
3.3499999999999996,1.977648377418518,74.21875
3.375,1.966009497642517,71.875
3.4000000000000004,1.8725017309188843,71.875
3.425,1.8841731548309326,64.84375
3.45,1.8936371803283691,70.3125
3.4749999999999996,1.9909907579421997,69.53125
3.5,1.7303906679153442,65.625
3.5250000000000004,1.771878957748413,68.75
3.55,1.8541793823242188,68.75
3.575,2.0029547214508057,72.65625
3.5999999999999996,1.8957655429840088,67.96875
3.625,1.7344573736190796,63.28125
3.6500000000000004,1.596794843673706,57.03125
3.675,1.7922176122665405,64.84375
3.7,1.8916563987731934,73.4375
3.7249999999999996,1.9340542554855347,71.875
3.75,1.6804674863815308,67.1875
3.7750000000000004,1.8670148849487305,71.09375
3.8,1.8252058029174805,68.75
3.825,1.787938117980957,68.75
3.8499999999999996,1.748120665550232,58.59375
3.875,1.827908992767334,71.875
3.9000000000000004,1.7598626613616943,68.75
3.925,1.7033944129943848,64.84375
3.95,1.9056230783462524,73.4375
3.9749999999999996,1.9468342065811157,62.5
4.0,1.7303317785263062,68.75
4.025,1.892130732536316,73.4375
4.05,1.7883280515670776,59.375
4.075,1.876120924949646,67.1875
4.1,1.7778489589691162,58.59375
4.125,1.8759381771087646,69.53125
4.15,1.8490190505981445,63.28125
4.175,1.8556280136108398,64.84375
4.2,1.9420613050460815,68.75
