0.0,2.333674907684326,89.84375
0.02499999999999991,2.3221418857574463,92.96875
0.050000000000000044,2.303129196166992,82.8125
0.07499999999999996,2.35971999168396,83.59375
0.10000000000000009,2.289069890975952,86.71875
0.125,2.239549398422241,77.34375
0.1499999999999999,2.210771322250366,82.03125
0.17500000000000004,2.233757495880127,77.34375
0.19999999999999996,2.1997241973876953,78.90625
0.2250000000000001,2.160411834716797,80.46875
0.25,2.0960021018981934,83.59375
0.2749999999999999,2.01396107673645,80.46875
0.30000000000000004,2.1777522563934326,79.6875
0.32499999999999996,2.21329927444458,82.8125
0.3500000000000001,2.155912399291992,80.46875
0.375,2.244593381881714,83.59375
0.3999999999999999,2.0365140438079834,71.875
0.42500000000000004,2.162522792816162,73.4375
0.44999999999999996,2.1874780654907227,78.125
0.4750000000000001,1.916434407234192,67.96875
0.5,2.1850178241729736,76.5625
0.5249999999999999,1.9681929349899292,72.65625
0.55,2.106541633605957,78.125
0.575,2.045869827270508,82.8125
0.6000000000000001,2.1284871101379395,75.0
0.625,2.1065566539764404,76.5625
0.6499999999999999,2.0481932163238525,72.65625
0.675,1.8564409017562866,63.28125
0.7,2.0443451404571533,77.34375
0.7250000000000001,2.093520164489746,76.5625
0.75,1.9883679151535034,73.4375
0.7749999999999999,1.8969634771347046,74.21875
0.8,2.139892578125,74.21875
0.825,1.9264793395996094,70.3125
0.8500000000000001,2.0304360389709473,71.09375
0.875,2.1502480506896973,81.25
0.8999999999999999,1.9801000356674194,75.0
0.925,1.9498889446258545,74.21875
0.95,2.031855344772339,80.46875
0.9750000000000001,1.9954159259796143,62.5
2.0,2.045703411102295,87.5
2.025,2.065910816192627,74.21875
2.05,1.910118579864502,74.21875
2.075,1.9668148756027222,67.1875
2.1,1.8762595653533936,71.09375
2.125,2.0061068534851074,75.0
2.15,2.0127480030059814,74.21875
2.175,1.8820745944976807,67.96875
2.2,1.9849743843078613,79.6875
2.225,1.955847978591919,71.875
2.25,1.9921132326126099,71.09375
2.275,1.9256360530853271,75.78125
