2.0,2.2657837867736816,89.0625
2.025,2.239603042602539,85.9375
2.05,2.1124842166900635,78.125
2.075,2.1346194744110107,76.5625
2.1,2.154350519180298,78.90625
2.125,2.1278016567230225,79.6875
2.15,2.1178195476531982,81.25
2.175,2.073141574859619,78.125
2.2,2.0078532695770264,76.5625
2.225,1.957450032234192,76.5625
2.25,2.076629877090454,84.375
2.275,2.042097568511963,78.125
2.3,2.195596694946289,81.25
2.325,1.949154257774353,71.875
2.35,1.830027461051941,73.4375
2.375,1.826398253440857,67.1875
2.4,1.9507904052734375,71.875
2.425,1.9916025400161743,73.4375
2.45,1.9513956308364868,71.09375
2.475,1.980340600013733,71.09375
2.5,1.8243751525878906,72.65625
2.525,2.084137201309204,74.21875
2.55,1.8906859159469604,72.65625
2.575,1.8518708944320679,69.53125
2.6,1.8355224132537842,72.65625
2.625,1.830075740814209,71.09375
2.65,2.2041983604431152,75.0
2.675,1.8439600467681885,67.96875
2.7,1.9885283708572388,73.4375
2.725,1.6595476865768433,65.625
2.75,1.8823293447494507,70.3125
2.775,1.7982590198516846,68.75
2.8,1.8571181297302246,70.3125
2.825,1.9324802160263062,72.65625
2.85,1.8171112537384033,68.75
2.875,1.721483588218689,65.625
2.9,1.8193707466125488,69.53125
2.925,1.8593703508377075,72.65625
2.95,1.9710443019866943,75.0
2.975,2.268385648727417,87.5
4.0,1.9585083723068237,73.4375
4.025,2.0587565898895264,77.34375
4.05,2.0258724689483643,66.40625
4.075,1.9042705297470093,75.0
4.1,1.9570484161376953,71.875
4.125,1.795600414276123,67.1875
4.15,1.7852308750152588,64.84375
4.175,2.183241128921509,74.21875
4.2,1.6623873710632324,56.25
4.225,1.7205418348312378,69.53125
4.25,2.205993175506592,76.5625
4.275,1.923590064048767,69.53125
4.3,2.1874685287475586,80.46875
4.325,2.007504940032959,78.90625
4.35,1.9077576398849487,70.3125
4.375,1.8194983005523682,67.1875
4.4,1.8142430782318115,67.96875
4.425,1.73720121383667,64.0625
4.45,2.004580020904541,72.65625
4.475,1.92529296875,74.21875
4.5,1.7622573375701904,64.84375
4.525,1.7759631872177124,64.84375
4.55,1.709821105003357,64.0625
4.575,1.6738754510879517,64.0625
4.6,1.7139562368392944,64.0625
4.625,1.816860318183899,67.96875
4.65,1.7873703241348267,69.53125
4.675,1.7712122201919556,70.3125
4.7,1.6620694398880005,60.9375
4.725,1.7664515972137451,64.84375
4.75,1.6515206098556519,66.40625
4.775,1.698564887046814,65.625
4.8,1.8415154218673706,73.4375
4.825,1.6847153902053833,70.3125
4.85,1.693080186843872,68.75
4.875,1.6679176092147827,64.84375
4.9,1.7009263038635254,64.84375
4.925,1.790195107460022,66.40625
4.95,1.7957379817962646,72.65625
4.975,1.6786576509475708,75.0
6.0,1.7497985363006592,67.1875
6.025,1.7894624471664429,67.1875
6.05,1.9481512308120728,68.75
6.075,1.8145155906677246,64.84375
6.1,1.8369790315628052,71.09375
6.125,1.6327331066131592,67.1875
6.15,1.578200101852417,65.625
6.175,1.793105125427246,65.625
6.2,1.7727892398834229,60.9375
6.225,1.823338270187378,67.96875
6.25,1.7179621458053589,63.28125
6.275,1.5482782125473022,61.71875
6.3,1.7811298370361328,72.65625
6.325,1.648872971534729,61.71875
6.35,1.8327511548995972,69.53125
6.375,1.6221985816955566,59.375
6.4,1.7258520126342773,61.71875
6.425,1.716431736946106,68.75
6.45,1.5648058652877808,53.90625
6.475,1.5461785793304443,58.59375
6.5,1.7026135921478271,66.40625
6.525,1.8074129819869995,65.625
6.55,1.4789923429489136,56.25
6.575,1.7801564931869507,64.84375
6.6,1.7667821645736694,66.40625
6.625,1.4776746034622192,57.8125
6.65,1.5129112005233765,56.25
6.675,1.6245849132537842,60.9375
6.7,1.6544216871261597,61.71875
6.725,1.7482187747955322,66.40625
6.75,1.588378667831421,54.6875
6.775,1.5912481546401978,68.75
6.8,1.663651704788208,64.84375
6.825,1.7728148698806763,71.09375
6.85,1.5097002983093262,64.84375
6.875,1.4507062435150146,53.125
6.9,1.6010708808898926,59.375
6.925,1.5819600820541382,60.15625
6.95,1.833937406539917,65.625
6.975,1.749376893043518,62.5
7.0,1.713692307472229,61.71875
7.025,1.9018292427062988,69.53125
7.050000000000001,1.9262279272079468,67.96875
7.074999999999999,1.527910828590393,57.03125
7.1,1.8127241134643555,64.84375
7.125,1.6797337532043457,64.0625
7.15,1.711384654045105,62.5
7.175000000000001,1.6343947649002075,66.40625
7.199999999999999,1.7389990091323853,60.9375
7.225,1.5935111045837402,58.59375
7.25,1.6589486598968506,60.15625
7.275,1.442786693572998,52.34375
7.300000000000001,1.4686921834945679,50.0
7.324999999999999,1.7477563619613647,62.5
7.35,1.4841184616088867,55.46875
7.375,1.41646409034729,50.78125
7.4,1.6167361736297607,60.9375
7.425000000000001,1.6457549333572388,62.5
7.449999999999999,1.547882080078125,57.03125
7.475,1.352417230606079,53.125
7.5,1.5057016611099243,49.21875
7.525,1.47502863407135,58.59375
7.550000000000001,1.4425934553146362,53.90625
